Sample,ceramideId,isotope,replicate,area,SampleType,LabId,ceramideName,Protocol,Vendor,Instrument,MassAnalyzerType
STD 3,2,l,1,472000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,2,l,2,449000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,2,l,3,452000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,3,l,1,6470000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,3,l,2,6210000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,3,l,3,6200000,Calibration Line 2,02b,Cer 18:1;O2/24:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,4,l,1,6210000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,4,l,2,5740000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,4,l,3,5680000,Calibration Line 2,02b,Cer 18:1;O2/24:1,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,1,h,1,307000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,1,h,2,352000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,1,h,3,323000,Calibration Line 2,02b,Cer 18:1;O2/16:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,2,h,1,352000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
STD 3,2,h,2,332000,Calibration Line 2,02b,Cer 18:1;O2/18:0,Standard,Sciex,QTRAP 6500+,QQQ
